gene	SRR17276325	SRR17276326	SRR17276331	SRR17276332	SRR17276333	SRR17276334	SRR17276335	SRR17276336	SRR17276337	SRR17276338	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000198162	198.52926	200.23758	226.92131	199.55127	201.44366	205.58808	185.45447	174.42165	177.24731	200.19148	1654.70462	-0.05014	0.12375	-0.40514	0.68538	0.99924
ENSG00000228852	0.88471	2.59163	1.39845	0.48123	2.18219	1.3006	1.19718	1.34358	1.04811	0.81148	10.98957	0.47497	0.60881	0.78016	0.43529	NA
ENSG00000232878	3.89273	2.31883	0.65261	0.32082	2.72774	1.7651	0.65301	0.61072	0.46583	0.1623	11.03909	-0.01892	0.6338	-0.02986	0.97618	NA
ENSG00000143079	60.69121	59.1983	61.81135	59.03124	63.69275	64.93722	60.83864	59.85057	66.84623	69.46247	526.81417	-0.04733	0.13343	-0.35471	0.72281	0.99924
ENSG00000232450	3.53885	1.90962	1.95783	2.24575	3.68245	3.06571	1.52369	3.0536	2.32914	1.29836	20.40965	0.05434	0.45363	0.11978	0.90465	NA
ENSG00000173947	19.81754	29.73555	12.86571	17.96603	13.6387	14.21373	32.65043	19.29875	35.86871	27.99597	189.97806	-0.08809	0.23571	-0.37373	0.7086	0.99924
ENSG00000134198	4.95438	0.81841	1.77137	0.64164	2.04581	1.6722	0.87068	1.46573	1.39748	0.64918	13.37751	0.06611	0.62752	0.10536	0.91609	NA
ENSG00000226053	0.35388	0.4092	1.02553	0.32082	2.86413	1.858	0.43534	0.85501	0.34937	0.24344	7.11363	0.44325	0.76181	0.58184	0.56068	NA
ENSG00000117620	33.26515	27.41673	30.57937	30.31768	40.37056	37.06717	29.16772	39.45252	33.07374	28.564	275.45049	0.01162	0.16436	0.07072	0.94362	0.99924
ENSG00000162688	89.35586	61.24433	63.58272	41.54645	63.1472	62.80051	54.96157	59.97271	59.16008	47.55258	503.26818	0.05711	0.16786	0.34024	0.73368	0.99924
ENSG00000236137	3.53885	2.86443	0.46615	0.96247	0.95471	1.1148	1.30602	1.46573	0.58228	0.32459	11.2075	-0.07338	0.59058	-0.12424	0.90112	NA
ENSG00000228086	3.18496	4.09205	0.9323	1.4437	0.95471	1.858	0.97951	1.58787	1.39748	0.48689	14.0316	0.53501	0.5406	0.98966	0.32234	NA
ENSG00000185946	26.54134	21.14225	19.67149	20.05137	31.36902	23.96824	18.39308	26.74954	18.98247	20.77382	190.04455	-0.11033	0.19036	-0.57959	0.56219	0.99924
ENSG00000162627	30.78796	40.64768	33.65596	31.44055	36.14257	31.30736	29.92957	32.7346	35.75225	27.10335	276.28369	0.12023	0.16885	0.71207	0.47642	0.99924
ENSG00000162695	65.64559	53.06023	54.91235	51.97316	65.193	63.82242	55.50574	62.41559	56.48157	55.66735	489.71923	-0.05499	0.13724	-0.40072	0.68863	0.99924
ENSG00000265808	28.13382	29.73555	39.99558	37.21535	37.09727	41.24768	35.26247	32.85674	40.41052	40.65502	305.49277	0.00089	0.15505	0.00576	0.9954	0.99962
ENSG00000134247	209.49968	299.26516	166.22872	191.53072	236.08596	215.15679	396.26745	281.78624	356.94022	220.72185	2166.10212	0.03254	0.18396	0.17691	0.85958	0.99924
ENSG00000162664	63.52228	50.7414	47.45396	38.65905	83.05971	76.45684	45.60177	74.3857	57.87905	39.19436	479.40854	0.18244	0.16999	1.07328	0.28315	0.99924
ENSG00000134253	4.6005	8.4569	6.80577	7.53932	8.31961	5.66691	9.57746	8.0615	6.63804	5.2746	59.61076	-0.01067	0.2978	-0.03583	0.97142	0.99924
ENSG00000179571	3.00802	1.90962	1.11876	1.4437	1.0911	1.1148	1.08835	2.32074	1.97977	2.84017	15.08844	-0.14224	0.51048	-0.27864	0.78052	NA
ENSG00000183508	0.70777	1.63682	2.33074	6.09562	1.90942	1.858	0.87068	1.22144	3.02788	1.8664	18.41361	0.08318	0.51678	0.16096	0.87212	NA
ENSG00000143398	111.47365	64.24517	89.03445	87.42399	108.29131	107.7642	82.6056	105.65457	76.16277	84.23135	766.62916	-0.15254	0.16175	-0.94311	0.34563	0.99924
ENSG00000196505	53.79046	33.964	51.55608	50.52946	53.32733	51.65249	44.18692	47.51402	53.91952	48.12061	410.28918	-0.1197	0.15848	-0.75533	0.45005	0.99924
ENSG00000065183	65.46865	68.33721	88.5683	76.83686	61.91972	57.5052	63.12417	58.26269	55.89928	66.94689	558.05777	-0.08636	0.14267	-0.60527	0.545	0.99924
ENSG00000227082	9.73183	6.54728	5.3141	3.04781	8.86516	6.78171	5.65941	12.09226	4.42536	3.40821	54.38636	0.21104	0.31981	0.65988	0.50933	NA
ENSG00000163156	35.5654	23.59748	30.95229	34.16754	24.27689	30.09965	30.14723	31.51316	24.33948	28.564	246.45266	-0.15946	0.18075	-0.88223	0.37765	0.99924
ENSG00000079335	17.69423	13.23096	13.89124	15.72028	20.73083	25.91915	17.5224	22.35235	17.11916	10.46806	145.55388	0.12354	0.21642	0.57084	0.56811	0.99924
ENSG00000171943	27.95688	31.64518	33.18981	28.07192	44.59856	43.10568	27.75287	29.92528	31.90917	30.51155	274.96578	0.06345	0.15557	0.40785	0.68338	0.99924
ENSG00000155761	18.75588	18.82342	11.00112	8.66219	7.50129	8.08231	7.5096	6.71792	9.78237	6.49182	86.24087	0.13864	0.23669	0.58574	0.55805	0.99924
ENSG00000116830	20.52531	17.32301	21.81577	15.88069	34.91508	28.89195	20.67861	28.70384	16.1875	13.14593	181.04615	0.09899	0.19133	0.51739	0.60488	0.99924
ENSG00000081026	105.63455	73.11127	112.71482	87.90522	114.29234	90.57767	67.36873	87.21083	71.15513	78.30757	742.66705	-0.09702	0.15762	-0.61556	0.53819	0.99924
ENSG00000143458	21.41002	13.09456	20.51055	17.64521	19.63973	17.18653	14.58386	17.22231	15.02293	22.23448	150.0418	-0.24294	0.21016	-1.15599	0.24769	0.99924
ENSG00000163155	9.55488	9.41171	10.72143	12.99329	8.31961	10.68352	8.38028	11.97011	11.17986	12.17216	88.89566	0.04399	0.24016	0.18317	0.85466	0.99924
ENSG00000241975	0.70777	0.54561	0.55938	0.32082	1.63664	0.7432	0.10883	0.73286	0.34937	0.1623	4.79755	0.43437	0.9047	0.48012	0.63114	NA
ENSG00000117262	3.89273	2.45523	2.42397	4.3311	3.95522	3.80891	3.80922	3.42003	3.14433	2.59673	28.38697	-0.31989	0.37491	-0.85325	0.39352	NA
ENSG00000137947	30.9649	33.14559	34.77471	36.89453	31.50541	34.65176	34.17412	28.94813	28.18256	29.29433	271.13745	-0.0731	0.16508	-0.44278	0.65792	0.99924
ENSG00000230946	1.94637	0.95481	0.27969	0.16041	1.36387	1.2077	0.21767	1.71002	1.04811	0.24344	7.46264	0.80336	0.7987	1.00583	0.3145	NA
ENSG00000184371	39.98896	30.96317	55.84465	62.56028	74.33094	73.76273	46.03711	66.69063	81.40333	75.06166	511.05778	-0.01653	0.15763	-0.10484	0.91651	0.99924
ENSG00000232995	2.30025	0.95481	1.49168	1.4437	2.31858	1.1148	0.76184	2.19859	1.74685	1.21722	12.94963	-0.08991	0.57357	-0.15675	0.87544	NA
ENSG00000177173	0.53083	1.36402	0.27969	0.16041	1.50026	0.5574	0.43534	0.48858	0.8152	0	5.04145	0.87095	0.98765	0.88184	0.37786	NA
ENSG00000143158	29.54936	22.36987	26.66372	22.77836	22.0947	23.68954	23.39948	23.20736	24.45594	23.53284	202.93045	-0.04697	0.17405	-0.26987	0.78726	0.99924
ENSG00000278811	8.84711	4.63766	3.16981	1.76452	5.31909	2.78701	1.74136	3.17574	1.97977	1.46066	28.67886	-0.02959	0.41916	-0.0706	0.94372	NA
ENSG00000000460	60.33732	34.37321	33.09658	34.32795	36.00618	29.35645	23.39948	27.4824	26.4357	23.12711	273.48619	-0.19114	0.18254	-1.04711	0.29505	0.99924
ENSG00000135862	223.65506	266.93798	196.43517	183.18935	167.89245	195.64776	310.17913	194.45327	246.53914	246.93257	1882.17677	-0.0609	0.16596	-0.36696	0.71365	0.99924
ENSG00000232952	0.88471	1.22761	1.02553	0.80205	1.22748	0.7432	1.19718	1.22144	1.04811	0.89263	8.6096	0.02164	0.62757	0.03449	0.97249	NA
ENSG00000285922	1.94637	1.36402	0.55938	0.48123	1.22748	0.929	0.3265	0.36643	0.34937	0.32459	6.47387	-0.16186	0.73806	-0.21931	0.82641	NA
ENSG00000143198	62.63757	67.79161	69.92234	77.47851	57.41894	54.4395	79.44939	82.56935	71.85387	70.59853	585.19746	-0.04984	0.13634	-0.36556	0.7147	0.99924
ENSG00000143621	411.56778	298.44675	371.05457	325.47389	303.73394	336.57731	288.62985	358.49268	252.94426	275.65888	2697.30193	-0.0295	0.13596	-0.21699	0.82822	0.99924
ENSG00000143156	168.97989	119.21502	51.08993	74.27029	34.64231	33.35116	47.99614	42.38397	84.54767	68.89443	608.81994	-0.23973	0.16229	-1.47719	0.13962	0.99924
ENSG00000213064	242.94177	140.35727	178.81474	208.21346	194.21514	170.65761	156.83092	190.78895	234.42762	222.91284	1633.04039	-0.20937	0.15187	-1.37857	0.16803	0.99924
ENSG00000143179	26.54134	13.36736	31.69813	21.49507	28.64128	35.85947	20.46094	37.86464	19.09892	14.282	207.22584	0.21681	0.23432	0.92524	0.35484	0.99924
ENSG00000143190	162.07914	73.79328	73.27862	75.8744	111.70099	111.3873	93.70675	157.32149	112.96314	84.06906	879.83056	-0.03833	0.20859	-0.18376	0.8542	0.99924
ENSG00000092607	1.06165	0.81841	0.46615	6.09562	0.40916	0.5574	3.15621	0.61072	0.23291	0.1623	11.73802	-1.31473	0.74635	-1.76154	0.07815	NA
ENSG00000143171	1.94637	1.36402	0.65261	1.28329	0.81832	0.5574	1.74136	0.48858	1.16457	0.40574	8.75423	-0.52797	0.68485	-0.77092	0.44075	NA
ENSG00000047410	493.31512	432.25675	455.42754	411.61459	417.7535	416.56436	349.79499	459.26149	352.98069	365.32713	3478.2226	0.01633	0.12094	0.13504	0.89258	0.99924
ENSG00000171806	15.39398	11.32133	12.2131	17.00356	7.91045	9.10422	9.79513	7.32864	10.2482	11.60413	94.55024	-0.31011	0.2318	-1.33786	0.18094	0.99924
ENSG00000162694	43.17392	41.6025	50.25086	49.24617	40.23418	44.03468	35.3713	35.42176	45.53463	44.55011	361.5512	-0.01464	0.14499	-0.10099	0.91956	0.99924
ENSG00000118197	30.25713	23.46108	32.91012	27.59069	18.41225	17.37233	20.3521	22.23021	22.35971	31.07958	207.60317	-0.15268	0.18299	-0.83436	0.40408	0.99924
ENSG00000135842	32.02656	84.43261	32.63043	28.07192	48.55379	48.86549	91.31238	57.65197	31.09398	18.90742	395.24697	0.28484	0.24858	1.14586	0.25185	0.99924
ENSG00000116815	7.60852	9.95732	9.50944	8.34137	9.13793	11.33382	9.6863	10.01581	11.99505	12.4156	84.26261	0.12646	0.23517	0.53775	0.59075	0.99924
ENSG00000143228	49.3669	27.55313	41.86018	29.51562	43.78024	46.63589	25.032	61.68273	18.05081	13.55167	295.01796	0.25481	0.23585	1.08038	0.27997	0.99924
ENSG00000143178	3.00802	0.81841	0.9323	1.4437	0.95471	0.929	1.19718	0.85501	1.39748	1.21722	10.69891	-0.59752	0.59384	-1.00619	0.31432	NA
ENSG00000227740	2.30025	1.50042	0.83907	0.80205	1.22748	1.3935	0.54417	1.0993	0.93165	0.89263	9.56537	0.07979	0.6073	0.13139	0.89547	NA
ENSG00000000457	78.56238	35.60082	40.92788	36.41329	36.68811	32.88666	29.7119	37.49821	39.01304	30.02466	331.52596	-0.12153	0.20853	-0.58278	0.56004	0.99924
ENSG00000157064	6.90075	8.4569	7.73807	3.52904	4.50077	9.38292	16.76056	7.32864	3.84308	5.4369	61.936	0.10401	0.36326	0.28634	0.77462	0.99924
ENSG00000215808	2.30025	3.13724	1.77137	0.32082	0.13639	0.0929	2.39437	1.34358	0	0.1623	9.68159	0.05344	0.78777	0.06783	0.94592	NA
ENSG00000059588	13.62456	10.63933	9.04329	4.65192	16.23006	12.63442	11.20998	16.61159	9.78237	9.33199	94.45728	0.11434	0.25218	0.45341	0.65026	0.99924
ENSG00000143653	41.05061	54.01504	58.26862	52.13357	55.23675	47.37909	51.47885	44.70471	50.77518	53.63866	428.24664	-0.03606	0.16113	-0.22379	0.82292	0.99924
ENSG00000162851	2.83108	5.59247	6.05994	4.81233	3.68245	3.62311	4.46223	4.88576	3.61016	4.13853	36.79823	0.18445	0.34129	0.54046	0.58888	NA
ENSG00000143353	18.57894	21.27865	23.02776	23.42	16.63922	11.79832	17.1959	15.02371	24.45594	22.31563	163.89652	-0.11757	0.19367	-0.60705	0.54382	0.99924
ENSG00000197965	123.15184	125.7623	116.44401	123.03523	107.20021	111.8518	134.41096	120.92257	115.40873	131.78393	1018.80579	-0.1099	0.13089	-0.83962	0.40112	0.99924
ENSG00000143493	45.47417	26.73472	45.30968	33.84672	48.69017	47.56489	27.8617	49.9569	37.26619	31.16073	328.41018	0.10701	0.20232	0.52894	0.59685	0.99924
ENSG00000230777	2.30025	1.50042	0.46615	0.32082	0.95471	0.7432	0.3265	0.73286	0.93165	0.64918	7.37762	0.1506	0.70394	0.21393	0.8306	NA
ENSG00000179397	0.53083	0.81841	0.37292	0.80205	0.27277	0.5574	0.97951	1.22144	0.58228	0.40574	5.5025	0.22312	0.7961	0.28026	0.77927	NA
ENSG00000162670	29.01854	14.32217	27.59602	13.95576	23.59496	21.45994	9.35979	26.99383	10.94694	6.97871	152.13208	0.36105	0.29192	1.2368	0.21616	0.99924
ENSG00000162761	15.0401	9.95732	3.4495	14.75781	7.22851	4.08761	14.6927	2.44288	5.1241	4.13853	68.28518	-1.18295	0.37954	-3.11683	0.00183	0.18066
ENSG00000092978	72.19246	44.60333	54.35297	47.96288	56.32785	54.2537	45.60177	55.45338	49.14479	51.60996	444.91103	-0.11194	0.16276	-0.68776	0.49161	0.99924
ENSG00000143499	17.51729	23.73388	19.67149	14.5974	27.55018	31.30736	23.94365	24.18451	13.39254	17.44676	177.83495	0.09196	0.20051	0.45866	0.64648	0.99924
ENSG00000188404	3.71579	0.95481	0.65261	2.24575	0.27277	0.6503	1.74136	0.24429	0.93165	1.05492	10.5278	-1.2084	0.68196	-1.77194	0.0764	NA
ENSG00000116574	46.53582	27.28032	35.52055	47.64206	17.45754	10.68352	28.29704	18.44375	35.75225	51.93455	272.30898	-0.65133	0.15666	-4.15769	3e-05	0.02082
ENSG00000287929	2.30025	3.95565	0.83907	0.96247	0.81832	0.3716	1.41485	0.85501	0.8152	0.48689	10.68434	-0.10314	0.61959	-0.16647	0.86779	NA
ENSG00000143248	5.8391	7.63849	5.87348	11.71	8.18322	5.75981	10.99231	2.68717	12.6938	7.3033	66.86253	-0.48777	0.37231	-1.31011	0.19016	0.99924
ENSG00000162814	30.43407	17.32301	9.97559	21.33466	12.00206	9.01132	14.14852	12.2144	26.4357	21.90989	147.83719	-0.48809	0.23207	-2.10318	0.03545	0.67495
ENSG00000116132	113.7739	82.52298	217.59834	52.77521	52.50901	55.5543	110.57614	105.28814	44.48651	46.49766	735.58771	0.23259	0.2592	0.89734	0.36954	0.99924
ENSG00000116679	140.49218	102.98323	142.45512	92.55714	107.60937	104.32689	86.52365	131.79339	79.0742	96.80925	906.1409	0.04647	0.17321	0.26829	0.78847	0.99924
ENSG00000152092	27.603	55.24266	33.00335	14.11617	56.32785	66.33072	57.35593	89.04299	37.03328	28.96974	385.68137	0.63257	0.18122	3.49065	0.00048	0.08823
ENSG00000225920	12.20902	4.22845	3.07658	2.24575	2.04581	2.0438	0.76184	2.07645	1.97977	2.19099	27.1205	-0.06602	0.45113	-0.14634	0.88366	NA
ENSG00000143476	36.27317	27.00752	41.48726	19.57014	51.82707	52.6744	25.68501	64.61418	29.92941	14.20085	299.91476	0.5779	0.23297	2.48057	0.01312	0.44413
ENSG00000057252	56.62153	37.37405	71.88017	53.09604	52.50901	49.98029	43.64275	48.24689	42.50675	46.90339	421.75408	-0.08547	0.16487	-0.51838	0.6042	0.99924
ENSG00000234070	11.14736	4.22845	1.49168	3.20822	1.90942	1.1148	0.87068	0.97715	1.97977	2.27214	24.24814	-0.76044	0.43184	-1.76093	0.07825	NA
ENSG00000162852	20.52531	24.41589	23.12099	20.3722	21.68554	24.89725	23.94365	24.30666	15.95459	18.50168	182.35631	0.04409	0.1837	0.24003	0.8103	0.99924
ENSG00000116962	7.78546	6.00167	9.60267	2.72699	8.72877	10.86932	9.03329	9.89367	6.52158	4.70657	63.0061	0.39784	0.31245	1.27327	0.20292	0.99924
ENSG00000181450	103.86513	69.29203	82.22868	71.06207	82.78693	75.80654	61.38282	91.8523	76.16277	76.76576	662.20577	-0.02803	0.16326	-0.17166	0.8637	0.99924
ENSG00000223842	1.76942	0.54561	0.27969	0.32082	0.95471	0.0929	0.10883	0.48858	0.34937	0.24344	4.22538	-0.60118	0.99146	-0.60636	0.54428	NA
ENSG00000121644	100.32628	65.47278	88.00892	71.22248	70.5121	78.68644	73.57231	86.96654	66.03103	58.42637	634.87132	0.01308	0.15693	0.08333	0.93359	0.99924
ENSG00000143195	118.72828	247.02334	77.94011	85.49906	175.39373	150.77698	289.28285	197.75116	184.93347	136.40935	1395.47115	0.07083	0.21032	0.33679	0.73627	0.99924
ENSG00000162849	17.34034	11.04853	7.08546	5.61438	18.68502	20.34514	9.46863	17.95517	7.91907	8.03363	101.89699	0.10195	0.25169	0.40504	0.68545	0.99924
ENSG00000067533	46.005	32.19078	33.93564	26.62822	31.64179	34.74466	27.75287	41.28468	28.76484	36.75993	284.26886	-0.00494	0.18964	-0.02604	0.97922	0.99924
ENSG00000224702	3.53885	3.27364	0.46615	1.12288	0.40916	0.4645	1.19718	0.36643	0.46583	0.64918	9.95402	-0.69543	0.65139	-1.06762	0.28569	NA
ENSG00000271811	3.89273	0.54561	4.28857	0.96247	3.81884	2.2296	2.06786	3.90861	1.97977	0.89263	20.27324	0.16948	0.58599	0.28922	0.77241	NA
ENSG00000287808	14.68621	9.13891	5.3141	1.92493	5.59187	5.01661	4.35339	3.78646	3.14433	3.16476	46.3181	-0.01015	0.34321	-0.02957	0.97641	NA
ENSG00000277007	1.2386	0.68201	0.74584	0.80205	1.63664	0.8361	0.65301	1.0993	1.39748	0.97377	8.41203	-0.16617	0.65054	-0.25543	0.79839	NA
ENSG00000152104	45.29723	28.64434	24.61267	21.65548	45.82605	30.47126	27.64403	34.44461	41.45864	25.80498	271.69898	-0.05459	0.208	-0.26244	0.79298	0.99924
ENSG00000117650	31.67267	23.87028	27.78248	23.09918	28.23212	25.17595	25.24967	33.34532	13.62545	10.06232	201.19254	0.06124	0.18634	0.32862	0.74244	0.99924
ENSG00000260855	4.06967	3.13724	1.8646	1.76452	5.59187	4.08761	4.13572	6.1072	4.42536	2.27214	31.09504	0.12226	0.37576	0.32536	0.74491	NA
ENSG00000168118	50.6055	41.6025	63.2098	40.58398	51.28153	60.57091	48.32264	49.46833	41.45864	39.11321	406.52862	0.10163	0.16247	0.62555	0.53161	0.99924
ENSG00000173726	171.81097	124.80749	121.1055	111.96687	117.8384	133.96204	141.15871	142.05349	133.576	106.22239	1092.10029	-0.00633	0.14192	-0.0446	0.96442	0.99924
ENSG00000152382	35.5654	28.37154	29.27415	35.77165	28.23212	31.30736	30.47374	31.02458	31.44335	28.564	260.59539	-0.1013	0.16764	-0.60426	0.54567	0.99924
ENSG00000227953	4.24662	3.00084	2.14429	0.32082	2.86413	3.90181	2.1767	3.54218	3.26079	1.78525	22.53747	0.65156	0.4596	1.41767	0.15629	NA
ENSG00000135829	412.45249	362.00991	458.69058	384.50513	415.98047	464.96535	353.82188	474.52949	380.93033	349.42217	3396.91246	0.11286	0.12052	0.93644	0.34905	0.99924
ENSG00000134717	68.29973	66.01839	75.04998	72.34535	79.78642	92.99307	71.06911	77.92788	57.99551	65.24278	608.68222	-0.00434	0.13851	-0.03133	0.975	0.99924
ENSG00000116668	44.7664	24.55229	28.90124	25.02411	23.32218	21.83154	20.67861	24.18451	22.82554	27.91482	221.24394	-0.20672	0.19372	-1.06709	0.28593	0.99924
ENSG00000143207	69.18444	49.10458	50.0644	47.96288	54.14565	53.3247	49.08449	61.43844	45.30171	42.68371	436.5329	-0.04983	0.15277	-0.32617	0.7443	0.99924
ENSG00000116906	107.58092	87.43344	93.50948	96.56741	71.33042	71.99763	82.82327	80.85934	90.60342	103.30107	746.90205	-0.15435	0.12878	-1.19854	0.23071	0.99924
ENSG00000092969	445.71764	725.52024	509.68727	1755.21701	482.40096	484.00988	629.50039	732.49765	1696.65974	2224.50301	8367.62844	-0.27107	0.41883	-0.6472	0.5175	0.99924
ENSG00000157181	64.93782	65.74558	58.73477	57.26672	58.78281	51.93119	52.67604	63.02631	54.96763	54.45013	488.60177	-0.01314	0.13796	-0.09523	0.92413	0.99924
ENSG00000076258	3.00802	2.86443	1.95783	2.72699	0.54555	0.6503	1.95903	1.34358	1.97977	2.59673	16.67359	-0.32771	0.47669	-0.68746	0.49179	NA
ENSG00000117697	97.14132	86.61503	96.58606	87.42399	90.83377	93.55047	85.97948	101.13524	87.34263	89.42481	768.53462	0.00202	0.1273	0.0159	0.98731	0.99924
ENSG00000162669	11.50125	11.86694	12.95894	3.20822	19.63973	17.65103	13.16901	17.22231	8.73426	7.3033	101.90492	0.41359	0.28383	1.45721	0.14506	0.99924
ENSG00000143641	110.23505	107.34808	104.79029	128.97043	68.46629	84.07465	131.03708	110.29604	130.54812	139.65526	944.75931	-0.12258	0.14826	-0.82681	0.40834	0.99924
ENSG00000228830	37.33482	32.05438	18.73919	14.5974	11.45651	14.49243	12.95134	15.51229	13.04317	13.06479	152.68755	0.09906	0.19331	0.51244	0.60835	0.99924
ENSG00000010932	1.06165	1.09121	0.46615	0.64164	0.13639	0	1.19718	0.61072	2.56205	0.64918	7.16442	-0.12475	0.82022	-0.15209	0.87912	NA
ENSG00000010072	54.14434	37.64685	30.95229	28.07192	30.14154	28.98485	29.27656	28.82599	31.90917	26.37302	272.79413	-0.0802	0.168	-0.47736	0.6331	0.99924
ENSG00000135766	17.69423	13.36736	20.13764	17.4848	22.36747	19.04453	15.99871	20.52019	16.53687	17.69021	151.5395	-0.07376	0.19364	-0.38092	0.70326	0.99924
ENSG00000168243	21.23308	8.86611	27.31633	13.95576	30.95986	34.09436	15.12803	40.06324	10.83049	7.05985	172.63627	0.35872	0.28916	1.24056	0.21477	0.99924
ENSG00000116183	2.83108	3.41004	2.23752	1.4437	1.36387	0.7432	1.30602	3.29789	2.67851	1.54181	17.43389	0.43291	0.48581	0.89111	0.37287	NA
ENSG00000170382	23.88721	36.01003	15.84906	27.91151	23.59496	18.39423	62.58	37.13178	44.83588	34.1632	274.74829	-0.23317	0.23591	-0.98837	0.32297	0.99924
ENSG00000066027	14.15538	18.95983	16.87459	15.07863	22.64025	19.78774	24.92317	21.49735	17.23561	17.04103	157.80741	-0.0141	0.19704	-0.07156	0.94296	0.99924
ENSG00000227006	1.41554	0.95481	0.27969	0.80205	0.81832	0.929	0.3265	1.0993	0.34937	0.32459	6.0329	-0.04289	0.78742	-0.05447	0.95656	NA
ENSG00000225811	15.0401	5.31966	5.68702	4.3311	4.50077	2.97281	1.30602	4.51933	1.51394	1.37951	38.31059	-0.04891	0.42585	-0.11486	0.90855	NA
ENSG00000135828	0	2.18243	13.70478	11.06836	3.68245	3.34441	4.57106	1.71002	2.09622	2.67788	38.38855	0.07268	0.48134	0.15099	0.87999	NA
ENSG00000116711	4.24662	5.59247	6.99223	9.14343	3.1369	3.34441	3.91805	5.25219	2.56205	4.78772	41.45	-0.12522	0.3402	-0.36808	0.71282	NA
ENSG00000123684	82.10123	63.56316	75.32967	58.06878	80.33197	82.86695	72.5928	80.98148	64.51709	56.15424	598.45174	0.04037	0.14285	0.28259	0.77749	0.99924
ENSG00000224407	109.52728	129.03594	37.38515	39.78192	24.68605	24.52564	39.83353	35.91034	43.4384	40.33043	438.19352	-0.01936	0.15251	-0.12696	0.89897	0.99924
ENSG00000237457	3.00802	1.22761	2.98335	0.96247	1.36387	2.4154	1.19718	3.29789	0.69874	1.54181	15.49015	0.28926	0.57461	0.5034	0.61468	NA
ENSG00000225171	2.65413	1.36402	0.46615	0.96247	0.68194	1.1148	0.3265	1.34358	0.58228	0.48689	8.2461	0.11815	0.70635	0.16727	0.86716	NA
ENSG00000123836	42.46615	31.23597	25.73142	25.98658	18.27586	17.18653	32.2151	22.59664	25.73696	23.69514	222.82245	-0.23149	0.1783	-1.29835	0.19417	0.99924
ENSG00000203705	17.34034	16.09539	13.23863	11.71	14.45703	14.21373	18.17541	14.16871	11.29631	11.44183	118.95432	-0.11184	0.20587	-0.54322	0.58698	0.99924
ENSG00000228686	2.83108	0.2728	0.18646	0.32082	1.77303	0.929	0.10883	0.97715	0.58228	0.1623	6.60698	-0.16001	0.91229	-0.17539	0.86077	NA
ENSG00000279838	5.30827	2.31883	1.95783	1.4437	3.81884	4.36631	2.5032	3.90861	1.6304	0.56803	22.85237	0.23875	0.4584	0.52084	0.60248	NA
ENSG00000171161	19.10977	22.23346	35.89347	40.74439	35.18786	39.38967	44.51343	38.96394	35.05351	34.73123	291.70238	-0.0467	0.1676	-0.27864	0.78052	0.99924
ENSG00000074964	22.82556	45.55814	45.77583	49.08576	36.55173	47.75069	56.26758	53.74337	41.45864	46.82225	376.19125	0.15184	0.20414	0.7438	0.457	0.99924
ENSG00000198929	16.10175	8.1841	6.15317	7.53932	7.22851	8.73262	13.06017	10.13795	12.81025	9.65658	83.63985	-0.22805	0.26659	-0.85546	0.3923	0.99924
ENSG00000174606	81.03957	57.42508	72.34632	56.62508	80.87751	74.59884	56.26758	69.62209	61.37276	67.02803	566.46764	-0.05813	0.15374	-0.37809	0.70536	0.99924
